[1, 2], 1, 108.59270358085632, 110.50466195516533
[1, 2], 2, 56.003782749176025, 214.2712404578877
[1, 2], 4, 31.41762399673462, 381.9512258866939
[1, 2], 8, 19.90231680870056, 602.9448789979085
[1, 1, 2, 2], 1, 61.96956825256348, 193.6434340012301
[1, 1, 2, 2], 2, 34.364957332611084, 349.19292591736877
[1, 1, 2, 2], 4, 21.021914958953857, 570.8328676731157
[1, 1, 2, 2], 8, 15.216177225112915, 788.6343476727579
[1, 1, 2], 1, 110.01267910003662, 109.07833622602874
[1, 1, 2], 2, 56.697293758392334, 211.65031352530403
[1, 1, 2], 4, 31.35084295272827, 382.7648276664827
[1, 1, 2], 8, 20.433911085128784, 587.2590885811017
[1, 2, 2], 1, 90.36679267883301, 132.79214238186424
[1, 2, 2], 2, 47.595223903656006, 252.1261382085488
[1, 2, 2], 4, 27.57992386817932, 435.09909807420274
[1, 2, 2], 8, 18.47100067138672, 649.6670220249142
